0.0 34264.8759246491 2.9271587487 1.0000000000
15.0 505841.7992119400 43.2127421471 14.7626916941
30.0 945625.1612032530 80.7822847430 27.5975072340
45.0 501240.2179856340 42.8196410959 14.6283972861
60.0 252873.8564077680 21.6023522961 7.3799729193
120.0 74434.5832210158 6.3587518006 2.1723289874
180.0 103960.1293289620 8.8810419963 3.0340144689
240.0 99971.7860162009 8.5403282564 2.9176170442
