0.0 43567.9834661689 6.9581421015 1.0000000000
15.0 399317.3755183880 63.7740565754 9.1653857661
30.0 364506.8527882910 58.2145483193 8.3663925614
45.0 119778.5160252300 19.1295503923 2.7492324982
60.0 81722.0001029947 13.0516320540 1.8757351982
120.0 36201.3558145679 5.7816349985 0.8309164881
180.0 45361.8085024447 7.2446297586 1.0411730104
240.0 50463.9757443153 8.0594851150 1.1582811902
